ensg	gene	ID	X1	X2	X3	X4	X5	X6	X7	X8	X9
ENSG00000129925.2	gene_7742	evm.TU.SUPER__5.1500	SUPER__5	EVM	gene	111979317	111987632	.	-	.	ID=evm.TU.SUPER__5.1500;Name=EVM prediction SUPER__5.1500
ENSG00000130182.1	gene_7780	evm.TU.SUPER__5.1119	SUPER__5	EVM	gene	99350310	99354775	.	+	.	ID=evm.TU.SUPER__5.1119;Name=EVM prediction SUPER__5.1119
ENSG00000130182.2	gene_7781	evm.TU.SUPER__5.1121	SUPER__5	EVM	gene	99382343	99385894	.	+	.	ID=evm.TU.SUPER__5.1121;Name=EVM prediction SUPER__5.1121
ENSG00000130305.1	gene_7822	evm.TU.SUPER__5.866	SUPER__5	EVM	gene	81191026	81200533	.	-	.	ID=evm.TU.SUPER__5.866;Name=EVM prediction SUPER__5.866
ENSG00000130427.1	gene_7845	evm.TU.SUPER__5.809	SUPER__5	EVM	gene	79075993	79081169	.	+	.	ID=evm.TU.SUPER__5.809;Name=EVM prediction SUPER__5.809
ENSG00000130429.1	gene_7846	evm.TU.SUPER__5.749	SUPER__5	EVM	gene	77870878	77877400	.	+	.	ID=evm.TU.SUPER__5.749;Name=EVM prediction SUPER__5.749
ENSG00000130449.1	gene_7848	evm.TU.SUPER__5.335	SUPER__5	EVM	gene	31184968	31389495	.	+	.	ID=evm.TU.SUPER__5.335;Name=EVM prediction SUPER__5.335
ENSG00000130656.1	gene_7883	reg_6732	SUPER__5	TOGA	gene	103078006	103078490	.	-	.	ID=reg_6732;Name=gene.reg_6732
ENSG00000130656.2	gene_7884	reg_6929	SUPER__5	TOGA	gene	103083540	103084609	.	-	.	ID=reg_6929;Name=gene.reg_6929
ENSG00000130731.1	gene_7905	evm.TU.SUPER__5.1258	SUPER__5	EVM	gene	102599150	102600570	.	+	.	ID=evm.TU.SUPER__5.1258;Name=EVM prediction SUPER__5.1258
ENSG00000131650.1	gene_8081	evm.TU.SUPER__5.1134	SUPER__5	EVM	gene	99584363	99588372	.	-	.	ID=evm.TU.SUPER__5.1134;Name=EVM prediction SUPER__5.1134
ENSG00000131652.1	gene_8082	evm.TU.SUPER__5.1125	SUPER__5	EVM	gene	99515929	99519495	.	-	.	ID=evm.TU.SUPER__5.1125;Name=EVM prediction SUPER__5.1125
ENSG00000131653.1	gene_8083	reg_6855	SUPER__5	TOGA	gene	100370070	100380397	.	-	.	ID=reg_6855;Name=gene.reg_6855
ENSG00000131711.1	gene_8089	evm.TU.SUPER__5.399	SUPER__5	EVM	gene	37132947	37218807	.	+	.	ID=evm.TU.SUPER__5.399;Name=EVM prediction SUPER__5.399
ENSG00000131730.1	gene_8093	evm.TU.SUPER__5.494	SUPER__5	EVM	gene	43457096	43468253	.	+	.	ID=evm.TU.SUPER__5.494;Name=EVM prediction SUPER__5.494
ENSG00000131732.1	gene_8094	evm.TU.SUPER__5.495	SUPER__5	EVM	gene	43479559	43488741	.	+	.	ID=evm.TU.SUPER__5.495;Name=EVM prediction SUPER__5.495
ENSG00000131828.2	gene_8110	evm.TU.SUPER__5.1367	SUPER__5	EVM	gene	105613548	105619962	.	+	.	ID=evm.TU.SUPER__5.1367;Name=EVM prediction SUPER__5.1367
ENSG00000131844.1	gene_8112	evm.TU.SUPER__5.396	SUPER__5	EVM	gene	36822335	36877326	.	+	.	ID=evm.TU.SUPER__5.396;Name=EVM prediction SUPER__5.396
ENSG00000132356.1	gene_8188	reg_20855	SUPER__5	TOGA	gene	5193066	5222485	.	+	.	ID=reg_20855;Name=gene.reg_20855
ENSG00000132357.3	gene_8191	evm.TU.SUPER__5.91	SUPER__5	EVM	gene	5168608	5175680	.	-	.	ID=evm.TU.SUPER__5.91;Name=EVM prediction SUPER__5.91
ENSG00000132837.1	gene_8299	evm.TU.SUPER__5.470	SUPER__5	EVM	gene	42015065	42068446	.	-	.	ID=evm.TU.SUPER__5.470;Name=EVM prediction SUPER__5.470
ENSG00000132840.1	gene_8300	evm.TU.SUPER__5.471	SUPER__5	EVM	gene	42068590	42081567	.	+	.	ID=evm.TU.SUPER__5.471;Name=EVM prediction SUPER__5.471
ENSG00000132842.1	gene_8301	evm.TU.SUPER__5.464	SUPER__5	EVM	gene	41332423	41524061	.	-	.	ID=evm.TU.SUPER__5.464;Name=EVM prediction SUPER__5.464
ENSG00000132846.1	gene_8302	evm.TU.SUPER__5.455	SUPER__5	EVM	gene	40654787	40655476	.	-	.	ID=evm.TU.SUPER__5.455;Name=EVM prediction SUPER__5.455
ENSG00000133302.1	gene_8385	evm.TU.SUPER__5.562	SUPER__5	EVM	gene	52822514	52879256	.	+	.	ID=evm.TU.SUPER__5.562;Name=EVM prediction SUPER__5.562
ENSG00000133392.1	gene_8398	reg_20792	SUPER__5	TOGA	gene	89197769	89298206	.	+	.	ID=reg_20792;Name=gene.reg_20792
ENSG00000133393.1	gene_8400	evm.TU.SUPER__5.971	SUPER__5	EVM	gene	89157400	89172837	.	+	.	ID=evm.TU.SUPER__5.971;Name=EVM prediction SUPER__5.971
ENSG00000133398.1	gene_8401	evm.TU.SUPER__5.256	SUPER__5	EVM	gene	25581730	25587913	.	+	.	ID=evm.TU.SUPER__5.256;Name=EVM prediction SUPER__5.256
ENSG00000133401.1	gene_8403	evm.TU.SUPER__5.240	SUPER__5	EVM	gene	24437249	24640954	.	+	.	ID=evm.TU.SUPER__5.240;Name=EVM prediction SUPER__5.240
ENSG00000133835.1	gene_8465	evm.TU.SUPER__5.681	SUPER__5	EVM	gene	70168231	70246789	.	+	.	ID=evm.TU.SUPER__5.681;Name=EVM prediction SUPER__5.681
ENSG00000134056.1	gene_8516	evm.TU.SUPER__5.383	SUPER__5	EVM	gene	36404545	36411858	.	+	.	ID=evm.TU.SUPER__5.383;Name=EVM prediction SUPER__5.383
ENSG00000134057.1	gene_8517	evm.TU.SUPER__5.381	SUPER__5	EVM	gene	36377472	36384381	.	+	.	ID=evm.TU.SUPER__5.381;Name=EVM prediction SUPER__5.381
ENSG00000134058.1	gene_8518	evm.TU.SUPER__5.384	SUPER__5	EVM	gene	36415726	36434875	.	+	.	ID=evm.TU.SUPER__5.384;Name=EVM prediction SUPER__5.384
ENSG00000134061.1	gene_8519	evm.TU.SUPER__5.371	SUPER__5	EVM	gene	34962907	34977301	.	-	.	ID=evm.TU.SUPER__5.371;Name=EVM prediction SUPER__5.371
ENSG00000134352.1	gene_8581	evm.TU.SUPER__5.21	SUPER__5	EVM	gene	816824	832003	.	+	.	ID=evm.TU.SUPER__5.21;Name=EVM prediction SUPER__5.21
ENSG00000134363.1	gene_8582	evm.TU.SUPER__5.42	SUPER__5	EVM	gene	1773847	1779186	.	-	.	ID=evm.TU.SUPER__5.42;Name=EVM prediction SUPER__5.42
ENSG00000134398.1	gene_8594	evm.TU.SUPER__5.1452	SUPER__5	EVM	gene	109167879	109183831	.	+	.	ID=evm.TU.SUPER__5.1452;Name=EVM prediction SUPER__5.1452
ENSG00000134419.4	gene_8598	evm.TU.SUPER__5.953	SUPER__5	EVM	gene	87496042	87500587	.	+	.	ID=evm.TU.SUPER__5.953;Name=EVM prediction SUPER__5.953
ENSG00000134480.1	gene_8610	reg_6877	SUPER__5	TOGA	gene	47411097	47439846	.	-	.	ID=reg_6877;Name=gene.reg_6877
ENSG00000134970.1	gene_8711	reg_6779	SUPER__5	TOGA	gene	67228211	67237994	.	-	.	ID=reg_6779;Name=gene.reg_6779
ENSG00000134982.1	gene_8712	reg_21075	SUPER__5	TOGA	gene	65276754	65341532	.	+	.	ID=reg_21075;Name=gene.reg_21075
ENSG00000134986.1	gene_8713	reg_6369	SUPER__5	TOGA	gene	64560403	64739614	.	-	.	ID=reg_6369;Name=gene.reg_6369
ENSG00000134987.1	gene_8714	evm.TU.SUPER__5.629	SUPER__5	EVM	gene	64118547	64163321	.	+	.	ID=evm.TU.SUPER__5.629;Name=EVM prediction SUPER__5.629
ENSG00000138111.2	gene_9474	evm.TU.SUPER__5.1471	SUPER__5	EVM	gene	110208489	110232103	.	-	.	ID=evm.TU.SUPER__5.1471;Name=EVM prediction SUPER__5.1471
ENSG00000138829.1	gene_9645	evm.TU.SUPER__5.741	SUPER__5	EVM	gene	76972549	77209841	.	-	.	ID=evm.TU.SUPER__5.741;Name=EVM prediction SUPER__5.741
ENSG00000138834.1	gene_9646	evm.TU.SUPER__5.1193	SUPER__5	EVM	gene	100804931	100855436	.	-	.	ID=evm.TU.SUPER__5.1193;Name=EVM prediction SUPER__5.1193
ENSG00000140319.2	gene_9874	evm.TU.SUPER__5.584	SUPER__5	EVM	gene	54944465	54944884	.	-	.	ID=evm.TU.SUPER__5.584;Name=EVM prediction SUPER__5.584
ENSG00000140326.2	gene_9878	evm.TU.SUPER__5.366	SUPER__5	EVM	gene	34095155	34095772	.	-	.	ID=evm.TU.SUPER__5.366;Name=EVM prediction SUPER__5.366
ENSG00000140623.1	gene_9941	evm.TU.SUPER__5.1079	SUPER__5	EVM	gene	97861068	97872132	.	+	.	ID=evm.TU.SUPER__5.1079;Name=EVM prediction SUPER__5.1079
ENSG00000140632.1	gene_9942	evm.TU.SUPER__5.1076	SUPER__5	EVM	gene	97798760	97844743	.	+	.	ID=evm.TU.SUPER__5.1076;Name=EVM prediction SUPER__5.1076
ENSG00000140650.1	gene_9943	evm.TU.SUPER__5.1043	SUPER__5	EVM	gene	94528223	94551180	.	-	.	ID=evm.TU.SUPER__5.1043;Name=EVM prediction SUPER__5.1043
ENSG00000140675.1	gene_9944	evm.TU.SUPER__5.1417	SUPER__5	EVM	gene	106577751	106583430	.	+	.	ID=evm.TU.SUPER__5.1417;Name=EVM prediction SUPER__5.1417
ENSG00000140678.1	gene_9945	reg_20989	SUPER__5	TOGA	gene	106463869	106484384	.	+	.	ID=reg_20989;Name=gene.reg_20989
ENSG00000140682.1	gene_9946	evm.TU.SUPER__5.1416	SUPER__5	EVM	gene	106569523	106574379	.	+	.	ID=evm.TU.SUPER__5.1416;Name=EVM prediction SUPER__5.1416
ENSG00000140688.1	gene_9947	evm.TU.SUPER__5.1418	SUPER__5	EVM	gene	106583673	106602010	.	-	.	ID=evm.TU.SUPER__5.1418;Name=EVM prediction SUPER__5.1418
ENSG00000140691.1	gene_9948	evm.TU.SUPER__5.1415	SUPER__5	EVM	gene	106560290	106566537	.	+	.	ID=evm.TU.SUPER__5.1415;Name=EVM prediction SUPER__5.1415
ENSG00000140694.1	gene_9951	reg_20768	SUPER__5	TOGA	gene	89748511	89896830	.	+	.	ID=reg_20768;Name=gene.reg_20768
ENSG00000140740.2	gene_9954	evm.TU.SUPER__5.1481	SUPER__5	EVM	gene	110645811	110675663	.	-	.	ID=evm.TU.SUPER__5.1481;Name=EVM prediction SUPER__5.1481
ENSG00000140743.2	gene_9956	evm.TU.SUPER__5.1472	SUPER__5	EVM	gene	110239507	110281594	.	+	.	ID=evm.TU.SUPER__5.1472;Name=EVM prediction SUPER__5.1472
ENSG00000140750.1	gene_9957	evm.TU.SUPER__5.1443	SUPER__5	EVM	gene	108200916	108282922	.	+	.	ID=evm.TU.SUPER__5.1443;Name=EVM prediction SUPER__5.1443
ENSG00000140983.1	gene_9989	evm.TU.SUPER__5.1255	SUPER__5	EVM	gene	102556594	102562019	.	-	.	ID=evm.TU.SUPER__5.1255;Name=EVM prediction SUPER__5.1255
ENSG00000140986.1	gene_9990	evm.TU.SUPER__5.1180	SUPER__5	EVM	gene	100601324	100608550	.	+	.	ID=evm.TU.SUPER__5.1180;Name=EVM prediction SUPER__5.1180
ENSG00000140988.5	gene_9995	evm.TU.SUPER__5.1178	SUPER__5	EVM	gene	100594720	100596545	.	+	.	ID=evm.TU.SUPER__5.1178;Name=EVM prediction SUPER__5.1178
ENSG00000140990.1	gene_9998	evm.TU.SUPER__5.1179	SUPER__5	EVM	gene	100596702	100598840	.	-	.	ID=evm.TU.SUPER__5.1179;Name=EVM prediction SUPER__5.1179
ENSG00000140992.1	gene_10000	reg_20772	SUPER__5	TOGA	gene	99940960	100021601	.	+	.	ID=reg_20772;Name=gene.reg_20772
ENSG00000141485.5	gene_10079	evm.TU.SUPER__5.97	SUPER__5	EVM	gene	5357796	5359511	.	-	.	ID=evm.TU.SUPER__5.97;Name=EVM prediction SUPER__5.97
ENSG00000142319.1	gene_10202	evm.TU.SUPER__5.298	SUPER__5	EVM	gene	28523465	28551843	.	+	.	ID=evm.TU.SUPER__5.298;Name=EVM prediction SUPER__5.298
ENSG00000143549.3	gene_10439	evm.TU.SUPER__5.1456	SUPER__5	EVM	gene	109263825	109264277	.	+	.	ID=evm.TU.SUPER__5.1456;Name=EVM prediction SUPER__5.1456
ENSG00000143570.13	gene_10460	evm.TU.SUPER__5.632	SUPER__5	EVM	gene	64422545	64422907	.	-	.	ID=evm.TU.SUPER__5.632;Name=EVM prediction SUPER__5.632
ENSG00000143612.2	gene_10478	evm.TU.SUPER__5.610	SUPER__5	EVM	gene	61135033	61135822	.	+	.	ID=evm.TU.SUPER__5.610;Name=EVM prediction SUPER__5.610
ENSG00000144381.3	gene_10633	evm.TU.SUPER__5.337	SUPER__5	EVM	gene	31489478	31503206	.	-	.	ID=evm.TU.SUPER__5.337;Name=EVM prediction SUPER__5.337
ENSG00000144381.4	gene_10634	evm.TU.SUPER__5.507	SUPER__5	EVM	gene	44635260	44639584	.	-	.	ID=evm.TU.SUPER__5.507;Name=EVM prediction SUPER__5.507
ENSG00000144713.10	gene_10696	evm.TU.SUPER__5.267	SUPER__5	EVM	gene	26797664	26798071	.	-	.	ID=evm.TU.SUPER__5.267;Name=EVM prediction SUPER__5.267
ENSG00000144815.2	gene_10722	evm.TU.SUPER__5.779	SUPER__5	EVM	gene	78588172	78619760	.	-	.	ID=evm.TU.SUPER__5.779;Name=EVM prediction SUPER__5.779
ENSG00000144815.3	gene_10723	evm.TU.SUPER__5.780	SUPER__5	EVM	gene	78622531	78666768	.	-	.	ID=evm.TU.SUPER__5.780;Name=EVM prediction SUPER__5.780
ENSG00000144857.2	gene_10739	evm.TU.SUPER__5.98	SUPER__5	EVM	gene	5407177	5446873	.	+	.	ID=evm.TU.SUPER__5.98;Name=EVM prediction SUPER__5.98
ENSG00000145491.1	gene_10828	reg_20724	SUPER__5	TOGA	gene	12777426	12790788	.	+	.	ID=reg_20724;Name=gene.reg_20724
ENSG00000145494.1	gene_10829	reg_6843	SUPER__5	TOGA	gene	28375300	28382896	.	-	.	ID=reg_6843;Name=gene.reg_6843
ENSG00000145495.1	gene_10830	evm.TU.SUPER__5.182	SUPER__5	EVM	gene	12707934	12768699	.	+	.	ID=evm.TU.SUPER__5.182;Name=EVM prediction SUPER__5.182
ENSG00000145506.1	gene_10831	evm.TU.SUPER__5.304	SUPER__5	EVM	gene	28762169	28787208	.	-	.	ID=evm.TU.SUPER__5.304;Name=EVM prediction SUPER__5.304
ENSG00000145526.1	gene_10832	evm.TU.SUPER__5.214	SUPER__5	EVM	gene	17911087	18128004	.	-	.	ID=evm.TU.SUPER__5.214;Name=EVM prediction SUPER__5.214
ENSG00000145536.1	gene_10833	evm.TU.SUPER__5.263	SUPER__5	EVM	gene	26213524	26317409	.	-	.	ID=evm.TU.SUPER__5.263;Name=EVM prediction SUPER__5.263
ENSG00000145545.1	gene_10834	evm.TU.SUPER__5.252	SUPER__5	EVM	gene	25408125	25429400	.	-	.	ID=evm.TU.SUPER__5.252;Name=EVM prediction SUPER__5.252
ENSG00000145555.1	gene_10835	evm.TU.SUPER__5.207	SUPER__5	EVM	gene	16648465	16845591	.	-	.	ID=evm.TU.SUPER__5.207;Name=EVM prediction SUPER__5.207
ENSG00000145569.1	gene_10836	evm.TU.SUPER__5.195	SUPER__5	EVM	gene	15298111	15319985	.	+	.	ID=evm.TU.SUPER__5.195;Name=EVM prediction SUPER__5.195
ENSG00000145592.1	gene_10837	evm.TU.SUPER__5.92	SUPER__5	EVM	gene	5180705	5183334	.	+	.	ID=evm.TU.SUPER__5.92;Name=EVM prediction SUPER__5.92
ENSG00000145604.1	gene_10838	evm.TU.SUPER__5.126	SUPER__5	EVM	gene	8179235	8202757	.	-	.	ID=evm.TU.SUPER__5.126;Name=EVM prediction SUPER__5.126
ENSG00000145623.1	gene_10839	evm.TU.SUPER__5.106	SUPER__5	EVM	gene	6361914	6392561	.	-	.	ID=evm.TU.SUPER__5.106;Name=EVM prediction SUPER__5.106
ENSG00000145632.1	gene_10840	evm.TU.SUPER__5.5	SUPER__5	EVM	gene	125355	130312	.	+	.	ID=evm.TU.SUPER__5.5;Name=EVM prediction SUPER__5.5
ENSG00000145642.1	gene_10841	evm.TU.SUPER__5.354	SUPER__5	EVM	gene	33099843	33119863	.	+	.	ID=evm.TU.SUPER__5.354;Name=EVM prediction SUPER__5.354
ENSG00000145649.1	gene_10842	evm.TU.SUPER__5.31	SUPER__5	EVM	gene	1169563	1177739	.	-	.	ID=evm.TU.SUPER__5.31;Name=EVM prediction SUPER__5.31
ENSG00000145675.1	gene_10843	evm.TU.SUPER__5.374	SUPER__5	EVM	gene	35653091	35723671	.	+	.	ID=evm.TU.SUPER__5.374;Name=EVM prediction SUPER__5.374
ENSG00000145681.1	gene_10844	evm.TU.SUPER__5.513	SUPER__5	EVM	gene	45097895	45123668	.	-	.	ID=evm.TU.SUPER__5.513;Name=EVM prediction SUPER__5.513
ENSG00000145685.1	gene_10845	evm.TU.SUPER__5.467	SUPER__5	EVM	gene	41648741	41665170	.	-	.	ID=evm.TU.SUPER__5.467;Name=EVM prediction SUPER__5.467
ENSG00000145687.1	gene_10846	reg_6517	SUPER__5	TOGA	gene	43546753	43760325	.	-	.	ID=reg_6517;Name=gene.reg_6517
ENSG00000145692.1	gene_10847	evm.TU.SUPER__5.472	SUPER__5	EVM	gene	42098095	42116004	.	+	.	ID=evm.TU.SUPER__5.472;Name=EVM prediction SUPER__5.472
ENSG00000145700.1	gene_10848	evm.TU.SUPER__5.437	SUPER__5	EVM	gene	39367404	39495451	.	-	.	ID=evm.TU.SUPER__5.437;Name=EVM prediction SUPER__5.437
ENSG00000145703.2	gene_10850	evm.TU.SUPER__5.449	SUPER__5	EVM	gene	40170880	40439815	.	+	.	ID=evm.TU.SUPER__5.449;Name=EVM prediction SUPER__5.449
ENSG00000145708.1	gene_10851	evm.TU.SUPER__5.453	SUPER__5	EVM	gene	40577635	40587873	.	+	.	ID=evm.TU.SUPER__5.453;Name=EVM prediction SUPER__5.453
ENSG00000145715.1	gene_10852	evm.TU.SUPER__5.525	SUPER__5	EVM	gene	47294047	47408121	.	+	.	ID=evm.TU.SUPER__5.525;Name=EVM prediction SUPER__5.525
ENSG00000145721.1	gene_10853	evm.TU.SUPER__5.581	SUPER__5	EVM	gene	54824662	54869050	.	-	.	ID=evm.TU.SUPER__5.581;Name=EVM prediction SUPER__5.581
ENSG00000145723.1	gene_10854	evm.TU.SUPER__5.598	SUPER__5	EVM	gene	58471767	58488500	.	-	.	ID=evm.TU.SUPER__5.598;Name=EVM prediction SUPER__5.598
ENSG00000145725.1	gene_10855	reg_20566	SUPER__5	TOGA	gene	58503351	58564940	.	+	.	ID=reg_20566;Name=gene.reg_20566
ENSG00000145730.1	gene_10856	evm.TU.SUPER__5.597	SUPER__5	EVM	gene	58306475	58457561	.	+	.	ID=evm.TU.SUPER__5.597;Name=EVM prediction SUPER__5.597
ENSG00000145734.1	gene_10857	evm.TU.SUPER__5.395	SUPER__5	EVM	gene	36727361	36817045	.	+	.	ID=evm.TU.SUPER__5.395;Name=EVM prediction SUPER__5.395
ENSG00000145736.1	gene_10858	evm.TU.SUPER__5.390	SUPER__5	EVM	gene	36619754	36642519	.	+	.	ID=evm.TU.SUPER__5.390;Name=EVM prediction SUPER__5.390
ENSG00000145740.1	gene_10859	evm.TU.SUPER__5.380	SUPER__5	EVM	gene	36343569	36371975	.	+	.	ID=evm.TU.SUPER__5.380;Name=EVM prediction SUPER__5.380
ENSG00000145741.1	gene_10860	evm.TU.SUPER__5.420	SUPER__5	EVM	gene	38175008	38181574	.	+	.	ID=evm.TU.SUPER__5.420;Name=EVM prediction SUPER__5.420
ENSG00000145743.1	gene_10861	reg_6827	SUPER__5	TOGA	gene	61863402	62308078	.	-	.	ID=reg_6827;Name=gene.reg_6827
ENSG00000145757.1	gene_10862	evm.TU.SUPER__5.569	SUPER__5	EVM	gene	53614688	53636638	.	-	.	ID=evm.TU.SUPER__5.569;Name=EVM prediction SUPER__5.569
ENSG00000145777.1	gene_10863	evm.TU.SUPER__5.628	SUPER__5	EVM	gene	64087586	64091693	.	+	.	ID=evm.TU.SUPER__5.628;Name=EVM prediction SUPER__5.628
ENSG00000145779.1	gene_10864	reg_20654	SUPER__5	TOGA	gene	70081158	70142545	.	+	.	ID=reg_20654;Name=gene.reg_20654
ENSG00000145780.1	gene_10865	evm.TU.SUPER__5.658	SUPER__5	EVM	gene	67131464	67162406	.	-	.	ID=evm.TU.SUPER__5.658;Name=EVM prediction SUPER__5.658
ENSG00000145781.1	gene_10866	evm.TU.SUPER__5.670	SUPER__5	EVM	gene	67585901	67733665	.	+	.	ID=evm.TU.SUPER__5.670;Name=EVM prediction SUPER__5.670
ENSG00000145782.1	gene_10867	evm.TU.SUPER__5.665	SUPER__5	EVM	gene	67373683	67385684	.	-	.	ID=evm.TU.SUPER__5.665;Name=EVM prediction SUPER__5.665
ENSG00000145794.1	gene_10868	evm.TU.SUPER__5.733	SUPER__5	EVM	gene	76130358	76249912	.	+	.	ID=evm.TU.SUPER__5.733;Name=EVM prediction SUPER__5.733
ENSG00000146047.3	gene_10916	evm.TU.SUPER__5.405	SUPER__5	EVM	gene	37582935	37583315	.	+	.	ID=evm.TU.SUPER__5.405;Name=EVM prediction SUPER__5.405
ENSG00000146700.1	gene_11000	evm.TU.SUPER__5.851	SUPER__5	EVM	gene	80558294	80566429	.	+	.	ID=evm.TU.SUPER__5.851;Name=EVM prediction SUPER__5.851
ENSG00000146701.2	gene_11002	evm.TU.SUPER__5.857	SUPER__5	EVM	gene	80713432	80732237	.	-	.	ID=evm.TU.SUPER__5.857;Name=EVM prediction SUPER__5.857
ENSG00000146729.1	gene_11003	evm.TU.SUPER__5.935	SUPER__5	EVM	gene	86817830	86844007	.	-	.	ID=evm.TU.SUPER__5.935;Name=EVM prediction SUPER__5.935
ENSG00000146731.1	gene_11004	evm.TU.SUPER__5.933	SUPER__5	EVM	gene	86776146	86785139	.	-	.	ID=evm.TU.SUPER__5.933;Name=EVM prediction SUPER__5.933
ENSG00000146733.1	gene_11005	evm.TU.SUPER__5.934	SUPER__5	EVM	gene	86805607	86812117	.	+	.	ID=evm.TU.SUPER__5.934;Name=EVM prediction SUPER__5.934
ENSG00000146755.1	gene_11006	evm.TU.SUPER__5.867	SUPER__5	EVM	gene	81205171	81213892	.	-	.	ID=evm.TU.SUPER__5.867;Name=EVM prediction SUPER__5.867
ENSG00000146826.1	gene_11011	evm.TU.SUPER__5.783	SUPER__5	EVM	gene	78725241	78729169	.	-	.	ID=evm.TU.SUPER__5.783;Name=EVM prediction SUPER__5.783
ENSG00000146828.1	gene_11012	reg_21068	SUPER__5	TOGA	gene	79162040	79169799	.	+	.	ID=reg_21068;Name=gene.reg_21068
ENSG00000146830.1	gene_11013	evm.TU.SUPER__5.806	SUPER__5	EVM	gene	79042501	79049476	.	-	.	ID=evm.TU.SUPER__5.806;Name=EVM prediction SUPER__5.806
ENSG00000146833.1	gene_11014	reg_6444	SUPER__5	TOGA	gene	78308674	78329970	.	-	.	ID=reg_6444;Name=gene.reg_6444
ENSG00000146834.1	gene_11015	evm.TU.SUPER__5.792	SUPER__5	EVM	gene	78840964	78844369	.	+	.	ID=evm.TU.SUPER__5.792;Name=EVM prediction SUPER__5.792
ENSG00000146839.2	gene_11017	evm.TU.SUPER__5.810	SUPER__5	EVM	gene	79091403	79119679	.	+	.	ID=evm.TU.SUPER__5.810;Name=EVM prediction SUPER__5.810
ENSG00000147853.2	gene_11221	evm.TU.SUPER__5.657	SUPER__5	EVM	gene	67053601	67054122	.	+	.	ID=evm.TU.SUPER__5.657;Name=EVM prediction SUPER__5.657
ENSG00000149922.1	gene_11493	evm.TU.SUPER__5.1332	SUPER__5	EVM	gene	105191940	105195830	.	+	.	ID=evm.TU.SUPER__5.1332;Name=EVM prediction SUPER__5.1332
ENSG00000149923.1	gene_11494	evm.TU.SUPER__5.1333	SUPER__5	EVM	gene	105196923	105204042	.	-	.	ID=evm.TU.SUPER__5.1333;Name=EVM prediction SUPER__5.1333
ENSG00000149925.1	gene_11495	evm.TU.SUPER__5.1334	SUPER__5	EVM	gene	105207333	105210179	.	-	.	ID=evm.TU.SUPER__5.1334;Name=EVM prediction SUPER__5.1334
ENSG00000149926.1	gene_11497	evm.TU.SUPER__5.1336	SUPER__5	EVM	gene	105228086	105237821	.	+	.	ID=evm.TU.SUPER__5.1336;Name=EVM prediction SUPER__5.1336
ENSG00000149927.1	gene_11498	evm.TU.SUPER__5.1338	SUPER__5	EVM	gene	105245906	105250406	.	+	.	ID=evm.TU.SUPER__5.1338;Name=EVM prediction SUPER__5.1338
ENSG00000149929.1	gene_11499	evm.TU.SUPER__5.1340	SUPER__5	EVM	gene	105259998	105262755	.	+	.	ID=evm.TU.SUPER__5.1340;Name=EVM prediction SUPER__5.1340
ENSG00000149930.1	gene_11500	reg_6372	SUPER__5	TOGA	gene	105264406	105279916	.	-	.	ID=reg_6372;Name=gene.reg_6372
ENSG00000149932.1	gene_11501	evm.TU.SUPER__5.1342	SUPER__5	EVM	gene	105286299	105296068	.	-	.	ID=evm.TU.SUPER__5.1342;Name=EVM prediction SUPER__5.1342
ENSG00000150281.1	gene_11518	evm.TU.SUPER__5.1388	SUPER__5	EVM	gene	106052643	106056478	.	+	.	ID=evm.TU.SUPER__5.1388;Name=EVM prediction SUPER__5.1388
ENSG00000150459.2	gene_11533	evm.TU.SUPER__5.1039	SUPER__5	EVM	gene	94356548	94356994	.	-	.	ID=evm.TU.SUPER__5.1039;Name=EVM prediction SUPER__5.1039
ENSG00000150712.1	gene_11558	evm.TU.SUPER__5.72	SUPER__5	EVM	gene	3534885	3583706	.	-	.	ID=evm.TU.SUPER__5.72;Name=EVM prediction SUPER__5.72
ENSG00000150753.3	gene_11563	evm.TU.SUPER__5.180	SUPER__5	EVM	gene	12645324	12659772	.	+	.	ID=evm.TU.SUPER__5.180;Name=EVM prediction SUPER__5.180
ENSG00000150753.4	gene_11564	evm.TU.SUPER__5.906	SUPER__5	EVM	gene	83690680	83701309	.	+	.	ID=evm.TU.SUPER__5.906;Name=EVM prediction SUPER__5.906
ENSG00000150753.5	gene_11565	evm.TU.SUPER__5.907	SUPER__5	EVM	gene	83701667	83702092	.	+	.	ID=evm.TU.SUPER__5.907;Name=EVM prediction SUPER__5.907
ENSG00000150756.1	gene_11566	reg_6383	SUPER__5	TOGA	gene	12630132	12644888	.	-	.	ID=reg_6383;Name=gene.reg_6383
ENSG00000151006.1	gene_11589	evm.TU.SUPER__5.1398	SUPER__5	EVM	gene	106210810	106215410	.	-	.	ID=evm.TU.SUPER__5.1398;Name=EVM prediction SUPER__5.1398
ENSG00000151292.1	gene_11622	evm.TU.SUPER__5.707	SUPER__5	EVM	gene	73300479	73372370	.	+	.	ID=evm.TU.SUPER__5.707;Name=EVM prediction SUPER__5.707
ENSG00000151304.1	gene_11623	evm.TU.SUPER__5.693	SUPER__5	EVM	gene	71931415	71989117	.	+	.	ID=evm.TU.SUPER__5.693;Name=EVM prediction SUPER__5.693
ENSG00000151388.1	gene_11637	evm.TU.SUPER__5.78	SUPER__5	EVM	gene	4207973	4382168	.	-	.	ID=evm.TU.SUPER__5.78;Name=EVM prediction SUPER__5.78
